name,lat,lon
"Yardley, Pennsylvania",40.245664,-74.8459972
"Rehoboth, Massachusetts",41.8403786,-71.2494938
"Monticello, Florida",30.5452022,-83.8701636
"Vail, Arizona",32.0100705,-110.697528006282
"Beechwood, New Jersey",40.755723,-74.2414169
"Elk Grove, California",38.4087993,-121.3716178
"Mystic, Connecticut",41.3542656,-71.966462
"Peekskill, New York",41.289811,-73.9204922
"Fort Myers, Florida",26.640628,-81.8723084
"Medford, New Jersey",39.9009472,-74.8234961
"Hastings, Minnesota",44.7426933,-92.8518697
"Houma, Louisiana",29.5957696,-90.7195348
"Mount Ephraim, New Jersey",39.8784466,-75.0926738
"Irving, Texas",32.8629195,-96.9791701654883
"Edmonds, Washington",47.8105738,-122.3774952
New York City,40.7305991,-73.9865812
"Cheektowaga, New York",42.8916763,-78.7747132
"Manchester, Vermont",43.1636875,-73.0723269
"the University of North Carolina, Chapel Hill",35.9058101,-79.0481240522324
"Great Neck, New York",40.8006567,-73.7284647
"Ocala, Florida",29.1871986,-82.1400923
"Walpole, Massachusetts",42.1417653,-71.2494985
"Glenbrook, Maine",45.5, -69
"Springfield, Illinois",39.7989763,-89.6443688
"Oak Ridge, Tennessee",36.0103562,-84.2696449
"Cheyenne, Wyoming",41.1399814,-104.8202462
"Benton Harbor, Michigan",42.1167065,-86.4541894
"North Huntington, Pennsylvania",40.2827035,-75.3278579
"Fort Lauderdale, Florida",26.1223084,-80.1433786
"Kentwood, Michigan",42.8694731,-85.6447492
"Henniker, New Hampshire",43.1798012,-71.822301
"Indialantic, Florida",28.0894599,-80.5656079
"North Royalton, Ohio",41.3136644,-81.7245739
"Albany, Oregon",44.6365071,-123.1059324
"Marino Valley, California",34.1215947,-118.1057394
"Garden City, New York",40.7267682,-73.6342955
"Ellicott City, Maryland",39.2673284,-76.7983067
"Lemoyne, Pennsylvania",40.2412008,-76.8941403
"Hopkinton, Massachusetts",42.2287065,-71.5225638
"Toledo, Washington",46.4401007,-122.8467555
"Upper Arlington, Ohio",39.9945084,-83.0624078
"Hamilton, New Jersey",40.506215,-74.6201578
"Stockbridge, Georgia",33.5442781,-84.2338093
"San Geronimo, California",38.006614,-122.661244844627
"Dumfries, Virginia",38.5676202,-77.3280382
"Annandale, Virginia",38.8303098,-77.1964966
"Laurel, Maryland",39.0992752,-76.8483061
"Negaunee, Michigan",46.4991021,-87.6118029
"Westmont, Illinois",41.7958639,-87.9756175
"Posen, Illinois",41.6317008,-87.681437
"Greenville, Rhode Island",41.8712103,-71.5520069
"Ketchikan, Alaska",55.3430696,-131.6466819
"Melvin, Illinois",40.5675346,-88.2478272
"Fort Worth, Texas",32.753177,-97.3327459
"Jericho, Vermont",44.505504,-72.9880050784897
"Victorville, California",34.5361067,-117.2911565
"Plainfield, New Jersey",40.6337136,-74.4073737
"Lauderhill, Florida",26.1403635,-80.2133808
California,36.7014631,-118.7559974
"Fish Creek, Wisconsin",45.0080681,-88.7384838
"Pasadena, California",34.1476452,-118.1444779
"Algonquin, Illinois",42.1655801,-88.2942493
"La Grange Park, Illinois",41.8333646,-87.8677324
"Jamesville, New York",42.9920106,-76.0715887
"East Litchfield, Connecticut",41.7620416,-73.1184435
"Galva, Kansas",38.3819523,-97.5375375
"Davenport, Iowa",41.5236436,-90.5776368
"Versailles, Kentucky",38.052576,-84.7299464
"Galway, New York",43.0186858,-74.0315162
"La Grange, Illinois",41.8054577,-87.8748644
"College Station, Texas",30.6262616,-96.3347249
"Pearson, Georgia",31.297703,-82.8523668
"Groton Long Point, Connecticut",41.3145432,-72.0078517
"Jeffersonville, Indiana",38.2776479,-85.7371131
"Fort Collins, Colorado",40.5508527,-105.0668085
"Merrimack, New Hampshire",42.8650864,-71.4934004
"Post Falls, Idaho",47.715147,-116.9480651
"Street, Maryland",39.6689941,-76.3794052
"South Lyon, Michigan",42.451377,-83.659179
"Henagar, Alabama, now stationed at Keflavik, Iceland",34.6337, -85.742921
"Collierville, Tennessee",35.042036,-89.6645266
"Nicholasville, Kentucky",37.8806341,-84.5729961
"Emporia, Kansas",38.4040054,-96.181623
"Walls, Mississippi",34.9578728,-90.1517605
"Keene, New Hampshire",42.933597,-72.2784264
"Norfolk, Nebraska",42.0283379,-97.4169964
"Novi, Michigan",42.48059,-83.4754913
"West Union, West Virginia",38.2695629,-80.1400681
"Riverview, Florida",27.871197,-82.3269883
"Saint Anne, Illinois",41.0251494,-87.7132903
"Flushing, Michigan",43.0630834,-83.8510732
"Yakima, Washington",46.601557,-120.5108421
"Olney, Maryland",39.1532123,-77.0668408
"Pomona, New York",41.1898885,-74.0560457707331
"Coplay, Pennsylvania",40.6700965,-75.4954612
"Sacramento, California",38.5815719,-121.4943996
The Washington Post,38.8949549,-77.0366456
"Dixon, Illinois",41.842224,-89.4815485
"Bath, Maine",43.9106353,-69.8206023
"Hixon, Tennessee",35.4464642,-85.8094234
"Angola, New York",42.6383925,-79.0278156
"Rocheport, Missouri",38.9800346,-92.5640732
"Gulfport, Mississippi",30.3674198,-89.0928155
"Centreville, Virginia",38.8403909,-77.4288769
"Saint Paul, Minnesota",44.9504037,-93.1015026
"Baldwin City, Kansas",38.775007,-95.1863603
"Pass Christian, Mississippi",30.3157527,-89.247543
"Pearland, Texas",29.5639758,-95.2864299
"Boyds, Maryland",39.1840886,-77.3122325
"Arcata, California",40.8665166,-124.0828396
The New York Times,40.5190554,-74.3489212919941
"Gastonia, North Carolina",35.262082,-81.1873005
"Tempe, Arizona",33.4144139,-111.9094474
"Southern Adventist University from Avon Park, Florida",27.594444, -81.503333
"Durham, North Carolina",35.9940329,-78.898619
"Columbus, Georgia",32.4609764,-84.9877094
"Newark, Delaware",39.6852191,-75.7508289
"Espanito, California",37, -120
"Carrboro, North Carolina",35.9101438,-79.0752895
"Lorton, Virginia",38.704282,-77.2277604
"Auburn, New Hampshire",43.0045289,-71.348398
"Council Grove, Kansas",38.6611187,-96.4919473
"Syosset, New York",40.8262101,-73.502068
"White Plains, New York",41.0339862,-73.7629097
"Kamuela, Hawaii",21.3364227,-157.8317622
"Elgin, Illinois",42.0372487,-88.2811895
"San Francisco, California",37.7792768,-122.4192704
"Oxford, Alabama",33.6149211,-85.8339391
"Lafayette, Indiana",40.4167022,-86.8752869
"Pacific, Washington",46.5334929,-123.768029
"Phelps, New York",42.957564,-77.057471
"Chasta, Minnesota",44.783333, -93.6
"Hamilton, Ohio",39.2085354,-84.5501874
"Viera, Florida",28.2494752,-80.7417355
"Phillipsburg, Pennsylvania",40.6933994,-80.2820062
"Lincolnshire, Illinois",42.1900249,-87.9084039
"Palos Heights, Illinois",41.6681632,-87.7962812
"Friendsville, Pennsylvania",41.9170195,-76.0454793
"Malibu, California",33.7311196,-117.7645117
University of Colorado-Boulder,40.00581345,-105.263457273584
"Mesa, Arizona",33.4153143,-111.8312641
"Escanaba, Michigan",45.7455707,-87.0647434
"Orchard Park, New York",42.7619115,-78.7442216620809
"Clinton, Mississippi",32.34672,-90.3390874161175
"Pleasant Gap, Pennsylvania",40.8681177,-77.7466665
"Medina, Ohio",41.1000764,-81.9382517
"Coos Bay, Oregon",43.3665007,-124.2178903
"Old Greenwich, Connecticut",41.022875,-73.564846
"North White Plains, New York",41.0502802,-73.7728815
"Germantown, Tennessee",35.0867577,-89.8100858
"Vanderbilt University from Huntsville, Alabama",34.73, -86.585
"Sleepy Hollow, New York",41.085652,-73.8584684
"Highmore, South Dakota",44.5213731,-99.4415007
"Edmore, North Dakota",48.4133374,-98.4542795
"Buffalo Grove, Illinois",42.1675825,-87.9556401083333
"Hastings, Pennsylvania, now stationed at Ramstein, Germany",40.665556, -78.711944
"Shreveport, Louisiana",32.4828485,-93.8284831615932
"Freeville, New York",42.5131148,-76.3469524
"Redlands, California",34.055735,-117.1888961
"Halifax, Massachusetts",41.991213,-70.861985
"Portsmouth, New Hampshire",43.0717552,-70.7625532
"San Diego, California",32.7174209,-117.1627714
Southwest Missouri State University,37.1983818,-93.2785204
"The Dalles, Oregon",45.5945645,-121.1786823
"Midlothian, Virginia",37.5059815,-77.6491579
"Culver City, California",34.0211224,-118.3964665
"Elk Grove Village, Illinois",42.0041236,-87.9706457
"Grosse Pointe, Michigan",42.3861485,-82.9118591
"Woodland Hills, California",34.1683386,-118.6059197
"Dunlap, Tennessee",35.3714575,-85.3905209
"Severn, Maryland",39.1370528,-76.6983022
"Lakeville, Connecticut",41.9645371,-73.4401214
"Janesville, Wisconsin",42.7151854,-88.9907743
"Aptos, California",36.9787725,-121.8976335
"Hudson, Massachusetts",42.3913088,-71.5678236
"Ada, Michigan",42.9541963,-85.4889121
"Lansdale, Pennsylvania",40.2414952,-75.2837862
"Livonia, Michigan",42.36837,-83.3527097
"Millsboro, Delaware",38.5915023,-75.2913018
"Annandale, New Jersey",40.6409348,-74.881278
"Shreveport, New York",40.0362058,-76.9927553
"Northfield Center, Ohio",41.3137618,-81.5390621
"Arkansas City, Kansas",37.0620507,-97.038575
"Paris, Tennessee",36.3020023,-88.3267107
"Westerville, Ohio",40.1261743,-82.9290696
"New Brunswick, New Jersey",40.4862174,-74.4518173
"Newcastle, Maine",44.0350791,-69.5367138
"Shutesbury, Massachusetts",42.4564779,-72.4098077
"Fishers, Indiana",39.9555928,-86.0138729
"California, Missouri",38.6275278,-92.5665787
"Chaparral, New Mexico",32.0421775,-106.436666395872
"Sebastapol, California",32.6337463,-116.9808661
"Chatham, New Jersey",40.7409242,-74.3836711
"Dubuque, Iowa",42.5006217,-90.6647967
"Tustin, California",33.7458511,-117.826166
"Milford, New Jersey",40.5687128,-75.0946169
"Farmington, Minnesota",44.6402434,-93.1435497
"Lebanon, New Hampshire",43.6425381,-72.251383
"Beaumont, Texas",30.0860459,-94.1018461
"Carmel, California",38.75511285,-121.353308748273
"Winnsboro, Louisiana",32.1632079,-91.720681
"Aloha, Oregon",45.4942838,-122.8670451
"Hewlett Harbor, New York",40.6362146,-73.6815194
"Roxbury, Massachusetts",42.3248426,-71.0950158
"Fort Campbell, Kentucky",36.63202655,-87.614847768302
"Hanscom AFB, Massachusetts",42.4581329,-71.2760485
"Lawton, Michigan",42.1672629,-85.8469539
"Kenosha, Wisconsin",42.5846773,-87.8212263
"Grand Terrace, California",34.0339031,-117.3136544
"Daly City, California",37.688432,-122.460686483333
"San Marcos, Texas",29.8826436,-97.9405828
"The Ohio State University from Columbus, Ohio",39.983333, -82.983333
"Melbourne, Florida",28.0836269,-80.6081089
"Carlisle, Pennsylvania",40.201824,-77.1893888
"Forest Grove, Oregon",45.5197452,-123.1114405
"Beaverton, Oregon",45.4871723,-122.8037804
"Escondido, California",33.1216751,-117.0814849
"Bristol, West Virginia",39.2878659,-80.5239841
the University of Alabama,33.21208215,-87.5396738265882
"Solomons, Maryland",38.3184577,-76.4541186
"Altamont, Illinois",38.9231036,-90.2098327
"Conway, Arkansas",35.0886963,-92.4421011
"Lake Villa, Illinois",42.4169651,-88.0739708
"Alton, Missouri",36.6942252,-91.3993039
"Audubon, New Jersey",39.8909466,-75.0729504
"UCLA from Elk Grove, California",38.438333, -121.381944
"Howell, New Jersey",40.1659101,-74.1911588
"Chelsea, Massachusetts",42.3917638,-71.0328284
"Lake Forest Park, Washington",47.7567679,-122.2809623
"Sandy, Oregon",45.3974065,-122.2614548
"Sutton, Massachusetts",42.1500953,-71.7628478
"Terre Haute, Indiana",39.4667025,-87.4139119
"Upland, California",34.09751,-117.6483876
"St. Cloud, Minnesota",45.5616075,-94.1642004
"Sedalia, Missouri",38.7044609,-93.2282613
"Westwood, Massachusetts",42.2139873,-71.2244987
"Greensboro, North Carolina",36.0726355,-79.7919754
"Grapevine, Texas",32.9342919,-97.0780654
"Boston University from Danvers, Massachusetts",42.575, -70.930556
"South Williamsport, Pennsylvania",41.2320232,-76.9991341
"Los Alamos, New Mexico",35.8892969,-106.320659
"Brandon, Mississippi",32.278335,-89.9854333391823
"Arroyo Grande, California",35.1185869,-120.5907252
"Nutley, New Jersey",40.8223223,-74.1598663
"Spring City, Pennsylvania",40.176767,-75.5476803
"Valrico, Florida",27.9484265,-82.2361976876712
"New Canaan, Connecticut",41.146763,-73.4948446
"Latham, New York",42.7470225,-73.7590088
"Reading, Massachusetts",42.5256502,-71.0953314
"Elmhurst, New York",40.7365804,-73.8783932
"Lowell, Wisconsin",43.3402719,-88.8170497
"Rolla, Missouri",37.9513575,-91.771792
"Hartsdale, New York",41.0189863,-73.7981884
"Eufaula, Oklahoma",35.2873206,-95.5824846
"Agoura Hills, California",34.1363945,-118.7745348
"Framingham, Massachusetts",42.2792625,-71.416172
"Richlandtown, Pennsylvania",40.4701013,-75.3204554
Mississippi State University,33.46433105,-88.7994253571275
"Kingsport, Tennessee",36.5484341,-82.5618186
Florida A&M University,-23.016667,-64.133333
"Gibsonburg, Ohio",41.3844964,-83.3204807
"Frankfort, Kentucky",38.2009055,-84.8732836
"Superior, Colorado",39.9527634,-105.1685977
"Beltsville, Maryland",39.034835,-76.9076362
"Honolulu, Hawaii",21.304547,-157.8556764
"Olmsted Falls, Ohio",41.375049,-81.9081937
"Danville, California",37.8215929,-121.9999606
"Rochester, Vermont",43.8745094,-72.8078849
"Leonia, New Jersey",40.8614887,-73.9881942
"Marlborough, Massachusetts",42.3459271,-71.5522874
"Pound Ridge, New York",41.2087066,-73.5748483
"Rose Valley, Pennsylvania",39.8962229,-75.3849148
"Warwick, New York",41.256483,-74.3598755
"Ridgewood, New Jersey",40.9791864,-74.1165757
"Grand Prairie, Texas",32.7459645,-96.9977846
"Lowville, New York",43.7866806,-75.4920166
"Woodbridge, Connecticut",41.352597,-73.0084385
"Brookfield, Wisconsin",43.0605671,-88.1064787
"Gretna, Louisiana",29.9146493,-90.0539604
"Truckee, California",39.327962,-120.1832533
"Peoria, Arizona",33.5766205,-112.2398262
"Boise, Idaho",43.615046,-116.2044429
"Kettle Falls, Washington",48.6105163,-118.0563379
"Bismarck, North Dakota",46.8083268,-100.7837392
"South Haven, Michigan",42.4030865,-86.2736407
"Issaquah, Washington",47.5348778,-122.0432974
"Mission Viejo, California",33.5965685,-117.659405
"Beckley, West Virginia",37.7781702,-81.1881557
"Guayaquil, Ecuador, now stationed at San Diego, California",32.715, -117.1625
"Elko, Nevada",40.8324212,-115.7631233
"Milton, Massachusetts",42.2495435,-71.0661612
"Columbus, Ohio",39.9622601,-83.0007065
"Decatur, Georgia",33.7737582,-84.296069
"Arcadia, California",34.1362075,-118.0401497
"Warwick, Rhode Island",41.7002024,-71.4161108
"Wilton Manors, Florida",26.158593,-80.1371939076241
"Chino, California",34.0133561,-117.690075
"Quakertown, Pennsylvania",40.4417682,-75.3415667
"Fairlawn, New Jersey",40.9465436,-74.1372014022803
"Oshkosh, Wisconsin",44.0206919,-88.5408574
"Maylene, Alabama",33.2034492,-86.861656
"Woodside, New York",42.5217281,-78.7650292
"Parma, Michigan",42.2583711,-84.5996885
"Parsippany, New Jersey",40.8578772,-74.4259866
"Mercer Island, Washington",47.5766324,-122.2276378
"Garner, North Carolina",35.7112642,-78.6141709
"Ararat, North Carolina",36.4040253,-80.5606167
"Green Bay, Wisconsin",44.5299412,-88.0248317
"Glade Spring, Virginia",36.791225,-81.7712324
"Mountain Park, Georgia",33.8466245,-84.1275466345238
"Schaumburg, Illinois",42.0333608,-88.083406
"Heber Springs, Arkansas",35.4914677,-92.03126
"Sioux Falls, South Dakota",43.5499749,-96.700327
"New Lenox, Illinois",41.5119761,-87.9656098
"New Orleans, Louisiana",29.9499323,-90.0701156
"Venice, California",33.995044,-118.4668875
"Holliswood, New York",42.742895,-73.7729149
"Benbrook, Texas",32.673188,-97.4605759
"Saco, Maine",43.5009176,-70.4428286
"Harahan, Louisiana",29.9404826,-90.2031313
"Wathena, Kansas",39.7591606,-94.9496907
"Greenfield, Indiana",39.7855096,-85.7681979
"Staunton, Virginia",38.14935,-79.0716456
"Lanham, Maryland",38.9670551,-76.8619166
"Baldwin, New York",40.6564913,-73.6092953
Maryland,39.5162234,-76.9382069
"Lone Tree, Colorado",39.5366435,-104.885520850814
"Scranton, Pennsylvania",41.4086874,-75.6621294
"Waddell, Arizona",33.6114269,-112.4271084
"Gillette, Wyoming",44.2906347,-105.5018759
"Milford, Connecticut",41.2223194,-73.0564953
"Cortlandt Manor, New York",41.282198,-73.7141699
"Shepherdsville, Kentucky",37.9883991,-85.7157924
"Winter Springs, Florida",28.6882125,-81.2849789257615
"Everett, Washington",47.9673056,-122.2013998
"Niskayuna, New York",42.7797995,-73.8456775
"Villa Park, California",33.8147541,-117.8206235
"Whitinsville, Massachusetts",42.1112075,-71.6661783
"Cinnaminson, New Jersey",39.9967789,-74.99267
"Greenwich, Connecticut",41.0264862,-73.6284598
"Monterey Park, California",34.0512156,-118.129229
"Bainbridge Island, Washington",47.65526,-122.5350862
"Washington, D.C",36.29884975,-82.3591966141095
"Sandston, Virginia",37.5234794,-77.3158118
"Ypsilanti, Michigan",42.2411499,-83.6129939
"Mechanicsville, Virginia",37.628341,-77.3544157175537
"Lancaster, California",34.6981064,-118.1366153
"Manassas, Virginia",38.744947,-77.4824441252427
"Erlanger, Kentucky",39.0167275,-84.6007773
"Syracuse, New York",43.0481221,-76.1474244
"Lake Mills, Wisconsin",43.0804086,-88.9112942
"Raytown, Missouri",39.0086171,-94.4635638
"Cincinnati, Ohio",39.1014537,-84.5124602
"New Britain, Connecticut",41.6803915,-72.788277290445
"Perry, Illinois",38.0772859,-89.3760499
"Basin City, Washington",46.5940274,-119.1522344
"the University of Notre Dame from Murrysville, Pennsylvania",40.434722, -79.656667
"Collinsville, Illinois",38.6703267,-89.9845476
"Gaithersburg, Maryland",39.1434406,-77.2013705
"Townsville, Maryland",-19.2545452,146.6824986
"East Longmeadow, Massachusetts",42.0645396,-72.5125863
"Succasunna, New Jersey",40.8684325,-74.6404382
"North Hollywood, California",34.1729044,-118.3740371
"Potomac, Maryland",39.0180453,-77.2089055
"Wimberley, Texas",29.9974386,-98.0986268
"Leavenworth, Kansas",39.3110919,-94.9227996
"Hackensack, New Jersey",40.8859326,-74.0434736
"Dunn Loring, Virginia",38.8934448,-77.2216481
"Charlotte, North Carolina",35.2270869,-80.8431268
"Wilton, Connecticut",41.1953739,-73.4378988
"Independence, Virginia",36.6223478,-81.150923
"Portsmouth, Rhode Island",41.6023245,-71.2503257
"Bristow, Virginia",38.7228946,-77.5361005
"Highlands, North Carolina",35.0525909,-83.1968173
"Portland, Maine",43.6610277,-70.2548596
"St. Johns, Michigan",43.000928,-84.5585098
"Natchitoches, Louisiana",31.6464192,-93.1427138
"Tucson, Arizona",32.2217422,-110.9264759
"Kirksville, Missouri",40.1947539,-92.5832496
"Watervliet, New York",42.7300784,-73.7012299
"Moline, Illinois",41.5067003,-90.5151342
"Yorktown Heights, New York",41.2709274,-73.7776336
"Pahrump, Nevada",36.2083012,-115.9839128
"Somerset, New Jersey",40.5675084,-74.6189556
"Snellgrove, Georgia",32.5421474,-83.6768421
"North Platte, Nebraska",41.1238873,-100.7654232
"Oakland, California",37.8044557,-122.2713563
"Needham, Massachusetts",42.283431,-71.2328329
"Nineveh, Pennsylvania",39.9614631,-80.3078432
"Lee, New Hampshire",43.1231401,-71.0114497
"Rochester, Pennsylvania",40.7022882,-80.2864509
"Holbrook, New York",40.8123205,-73.078443
"Lake Orion, Michigan",42.7844752,-83.2396612
"Canandaigua, New York",42.8844625,-77.278399
"Newport, Rhode Island",41.4899827,-71.3137707
"Larchmont, New York",40.9278769,-73.7517983
"Marlborough, New Hampshire",42.9042483,-72.2078618
"West Long Branch, New Jersey",40.2903891,-74.0176381
"Durham, New Hampshire",43.1340949,-70.9265127
"Bridgeport, Pennsylvania",40.1051084,-75.3451838
"Walnut Creek, California",37.9063131,-122.064963
"Coldwater, Michigan",41.9403263,-85.0005215
"Convent Station, New Jersey",40.7795799,-74.4442435
"Norlina, North Carolina",36.4457016,-78.1983274
"Huntington Woods, Michigan",42.4805913,-83.1668713
"Cupertino, California",37.3230107,-122.0322519
"Surprise, Arizona",33.6292271,-112.3680189
"East Cleveland, Ohio",41.5331066,-81.5790137
"Niagara Falls, New York",43.1030928,-79.0302618
"Bel Air, Maryland",39.5355063,-76.3490396
"Titusville, Pennsylvania",41.624468,-79.669652
"Dahlonega, Georgia",34.532125,-83.9845886
"Albany, New York",42.6511674,-73.754968
"Westfield, Massachusetts",42.1250929,-72.7495381
"Eveleth, Minnesota",47.4624279,-92.5399063
"Oceanside, California, now stationed in San Diego, California",33.211667, -117.325833
"Chesterfield, Virginia",37.3859982,-77.578509
"Havana, Florida",30.6238069,-84.414629
"Dalton, Georgia",34.723727,-84.8685091175431
"Wabasso, Florida",27.7483622,-80.436163
"Palmyra, New York",43.0623754,-77.2347245
"Port Sulphur, Louisiana",29.4804947,-89.6939531
"Ewing, New Jersey",40.2698302,-74.7998848
"Palos Verdes, California",33.7483311,-118.3707683
"St. Ann, Missouri",38.7272735,-90.3831719
"Lowell, Massachusetts",42.6334247,-71.3161718
"Riva, Maryland",38.9520566,-76.5780184
"New Berlin, Wisconsin",42.976453,-88.1090391
"Pacifica, California",37.6138253,-122.4869194
"Eureka, Illinois",40.721423,-89.2728596
"Patterson, North Carolina",35.9992972,-81.5639876
"Stanhope, New Jersey",40.9028765,-74.7090517
"North Canton, Ohio",40.875891,-81.4023356
"Denton, Texas",33.1734745,-97.2348158635231
"Trussville, Alabama",33.6196266,-86.6084342
"Gladwyne, Pennsylvania",40.0406668,-75.2790715
"Washington Borough, New Jersey",40.7104806,-73.9604709
"Kalamazoo, Michigan",42.291707,-85.5872286
"Colts Neck, New Jersey",40.2876108,-74.1723652
"Somers, New York",41.3281498,-73.6856857
"Slidell, Louisiana",30.2751945,-89.7811745
"Kalispell, Montana",48.2022563,-114.3167117
"Norfolk, Virginia",36.9306505,-76.2573110672108
"New Bedford, Massachusetts",41.6362152,-70.934205
"Palatine, Illinois",42.1103041,-88.03424
"Carthage, Illinois",40.416433,-91.1362537
"Neptune Beach, Florida",30.311908,-81.3964734
"Reston, Virginia",38.9312353,-77.3570209094158
"Newburgh, New York",41.5034271,-74.0104179
"Sound Beach, New York",40.9562099,-72.9678811
"Bloomfield Hills, Michigan",42.583645,-83.2454883
"the University of Nebraska from Stromsburg, Nebraska",41.115556, -97.593611
"Farmingdale, New York",40.7317855,-73.4481582477597
"Meraux, Louisiana",29.9329817,-89.9497901
"Irongate, Virginia",37.7976286,-79.7911598
"the University of Colorado at Boulder from Fort Collins, Colorado",40.559167, -105.078056
"Bend, Oregon",44.0581728,-121.3153096
"Staten Island, New York",40.5834557,-74.1496048
"Clayton, North Carolina",35.650711,-78.4563914
"Truro, Massachusetts",41.993437,-70.0497457
"Long Beach, New York",40.5885116,-73.657861
"Waldorf, Maryland",38.6263882,-76.9106581
"Cliffside Park, New Jersey",40.8214894,-73.9876388
"El Dorado, Arkansas",33.20763,-92.6662674
"Washington University in St. Louis from Solon, Ohio",41.383333, -81.45
"Scotia, New York",42.8264652,-73.9642915
"North Kingston, Rhode Island",-38.0702586,145.14175
"Lawrence, Kansas",38.9719384,-95.2359496
"Longview, Washington",46.1427302,-122.955641
"Colt's Neck, New Jersey",40.2876108,-74.1723652
"Hermitage, Pennsylvania",41.2333897,-80.44868
"Waterville, Vermont",44.6903426,-72.7690276
"Warsaw, Ohio",40.3353465,-82.006807
"Sterling Heights, Michigan",42.5803122,-83.0302033
"Depew, New York",42.91055945,-78.7064580149291
"Jacksonville, Florida, now stationed at Camp Lejeune, North Carolina",30.336944, -81.661389
"Davis, California",38.545379,-121.7445835
"Joppa, Maryland",39.433719,-76.3577373
"Chickasaw, Alabama",30.7637991,-88.0747222
"Princeton, Texas",33.1801161,-96.4980424
"Auburn, Alabama",32.6098566,-85.4807825
"Oakton, Virginia",38.881385,-77.3006469
"Stanford University from Bellwood, Illinois",41.882924, -87.876428
"Youngstown, Ohio",41.0997803,-80.6495194
"Lithia, Florida",27.923461,-82.2700659
"Dorchester, Massachusetts",42.2973205,-71.0744952
"Fort Belvoir, Virginia",38.7107385,-77.1436761765619
"Mobile, Alabama",30.6943566,-88.0430541
"Leawood, Kansas",38.966673,-94.6169012
"Sayreville, New Jersey",40.4592726,-74.3609822
"Madison, Illinois",38.811063,-89.9017112
"Shawnee, Kansas",39.0416718,-94.7202376
"Briarwood Manor, New York",42.921952,-73.8886649
"Andover, Kansas",37.7139041,-97.1364294
"Bellflower, California",33.8825705,-118.1167679
"Moorestown, New Jersey",39.9670569,-74.9426677
"Lawton, Oklahoma",34.6086854,-98.3903305
"Fort Wright, Kentucky",39.0517272,-84.5341096
"Dunbar, West Virginia",38.3606509,-81.7373485
"Fairborn, Ohio",39.8068795,-84.0099613529412
"Fairfield, Connecticut",41.2943069,-73.37486
"Lincolnwood, Illinois",42.0055985,-87.735572
"Oakland, Oregon",43.4219834,-123.2984487
"Weston, Connecticut",41.2011555,-73.3805286
"Middletown, New York",41.4459271,-74.4229341
"Manchester, New Hampshire",42.9956397,-71.4547891
"Hampton Falls, New Hampshire",42.928216,-70.8880549003194
"Medford Lakes, New Jersey",39.85825,-74.7945862731322
"Hackettstown, New Jersey",40.8539878,-74.8290556
"Westlake Village, California",34.1458389,-118.8056474
"Longmont, Colorado",40.1672117,-105.1019287
"Maui, Hawaii",20.8029568,-156.310683216022
"Hampton, Georgia",33.3870578,-84.2829784
"Mesquite, Texas",32.7666103,-96.599472
"Alma, Missouri",39.0952954,-93.5452125
"Rosemead, California",34.0676169,-118.0879763
"Adelphi, Maryland",39.0031656,-76.97192
"Narberth, Pennsylvania",40.0084456,-75.26046
"New London, Connecticut",41.3556539,-72.0995209
"Galesburg, Illinois",40.9478158,-90.3712395
"Bedford, Texas",32.844017,-97.1430671
"Mount Rainier, Maryland",38.9415,-76.9649751
"Henderson, Nevada",36.0391456,-114.9819235
"Satellite Beach, Florida",28.1761233,-80.5900519
"Oak Hill, Virginia",38.0051401,-78.5230684
"South Pasadena, California",34.1133062,-118.1478291
"Saline, Michigan",42.1667072,-83.7816075
"Wilmington, North Carolina",34.2257282,-77.9447107
the University of Virginia,38.0353682,-78.5035322
"Sunrise, Florida",26.1482449,-80.3288857410087
"Christiansburg, Virginia",37.1298517,-80.4089389
"Bridgeton, Maine",43.867832,-70.8016591
"Owatonna, Minnesota",44.0839937,-93.2261076
"Greenbush, Maine",45.0803409,-68.6508636
"Brewer, Maine",44.7964921,-68.7600832
"Oxnard, California",34.1975048,-119.1770516
"Wharton, New Jersey",40.8931546,-74.5818254
"St. Anthony, Minnesota",45.0283001,-93.2187368
"Seminole, Florida",28.7225829,-81.2353683
"Butler, Pennsylvania",40.8913626,-79.9248433
"Freeport, New York",40.6576022,-73.5831835
"Little Neck, New York",40.7620463,-73.7381874
"Ocean Grove, New Jersey",40.2120575,-74.0065258
"Mapleton, Utah",40.1302338,-111.5785281
"Farmington, Michigan",42.4644795,-83.3763219
"Switzerland, Florida",30.0760748,-81.6473133
"Elon, North Carolina",36.1029132,-79.5066895
"Stewartsville, New Jersey",40.6937105,-75.1110074
"New Albany, Indiana",38.2856247,-85.8241312
"Woodbury, Georgia",32.9837394,-84.5827031
"Allegheny, New York",40.833831,-73.0193269
"Ogden, Utah",41.2230048,-111.9738429
"Hattiesburg, Mississippi",31.3271189,-89.2903392
"Palm City, Florida",27.1713925,-80.2842216103489
"West Sparta, New York",42.6127439,-77.786126370333
"Villanova, Pennsylvania",40.0373323,-75.3490769
"Joplin, Missouri",37.0842271,-94.513281
"Plaistow, New Hampshire",42.8364781,-71.0947805
"Durant, Oklahoma",33.9939861,-96.370824
"Danville, Kentucky",37.6456488,-84.7721823
"Medford, Oregon",42.3264181,-122.8718605
"Colorado Springs, Colorado",38.8339578,-104.8253485
"Newport Beach, California",33.6170092,-117.9294401
